AUTHORISATION ID / PERMIT ID,ACTIVITY DESCRIPTION,OPERATOR NAME,SITE ADDRESS,SITE POSTCODE,EASTING,NORTHING,EA AREA NAME,ROUTE NAME,SUBSTANCE NAME,REPORTING THRESHOLD (kg),QUANTITY RELEASED (kg),REGULATED INDUSTRY SECTOR,REGULATED INDUSTRY SUB SECTOR,PNEC (µg/L),Latitude,Longitude,REGION
A1106/S/P/99,,Southern Water,Langley Point STW - Eastbourne,BN21 1SA,564120.0,100950.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,50.78489824292885,0.3268494282698041,South East
A1106/S/P/99,,Southern Water,Langley Point STW - Eastbourne,BN21 1SA,564120.0,100950.0,Solent and South Downs,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,50.78489824292885,0.3268494282698041,South East
A1107/S/CH/99,,Southern Water,East Worthing STW,BN11 2SA,516930.0,103610.0,Solent and South Downs,Controlled Waters,Fluoranthene,0.1,0.12,Water Industry,Water Industry,,50.82023809902321,-0.3413847912627039,South East
A1107/S/CH/99,,Southern Water,East Worthing STW,BN11 2SA,516930.0,103610.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,50.82023809902321,-0.3413847912627039,South East
A1107/S/CH/99,,Southern Water,East Worthing STW,BN11 2SA,516930.0,103610.0,Solent and South Downs,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,50.82023809902321,-0.3413847912627039,South East
A1112/K/00,,Southern Water,"Broomfield Bank WTW, Folkestone Road, Church Hougham, Dover, Kent",CT15 7AB,628500.0,140100.0,"Kent, South London and East Sussex",Controlled Waters,Fluoranthene,0.1,0.12,Water Industry,Water Industry,,51.114608629871924,1.2633435941591,South East
A1112/K/00,,Southern Water,"Broomfield Bank WTW, Folkestone Road, Church Hougham, Dover, Kent",CT15 7AB,628500.0,140100.0,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,51.114608629871924,1.2633435941591,South East
A1112/K/00,,Southern Water,"Broomfield Bank WTW, Folkestone Road, Church Hougham, Dover, Kent",CT15 7AB,628500.0,140100.0,"Kent, South London and East Sussex",Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,51.114608629871924,1.2633435941591,South East
A569/H/90,,Southern Water,Peel Common STW,PO14 2LJ,456500.0,103300.0,Solent and South Downs,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.28,Water Industry,Water Industry,,50.82648980553852,-1.1991825375250997,South East
A569/H/90,,Southern Water,Peel Common STW,PO14 2LJ,456500.0,103300.0,Solent and South Downs,Controlled Waters,Fluoranthene,0.1,0.23,Water Industry,Water Industry,,50.82648980553852,-1.1991825375250997,South East
A569/H/90,,Southern Water,Peel Common STW,PO14 2LJ,456500.0,103300.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,50.82648980553852,-1.1991825375250997,South East
A720/K/97,,Southern Water,Motney Hill STW,ME8 7UA,582950.0,168380.0,"Kent, South London and East Sussex",Controlled Waters,Fluoranthene,0.1,0.13,Water Industry,Water Industry,,51.38497550557988,0.6278084434090928,South East
A720/K/97,,Southern Water,Motney Hill STW,ME8 7UA,582950.0,168380.0,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,51.38497550557988,0.6278084434090928,South East
A720/K/97,,Southern Water,Motney Hill STW,ME8 7UA,582950.0,168380.0,"Kent, South London and East Sussex",Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,51.38497550557988,0.6278084434090928,South East
A726/IOW/97,,Southern Water,Sandown STW (Ventnor/Bembridge),PO36 8DE,460270.0,85220.0,Solent and South Downs,Controlled Waters,Fluoranthene,0.1,0.14,Water Industry,Water Industry,,50.663541553013175,-1.1486148651904486,South East
A726/IOW/97,,Southern Water,Sandown STW (Ventnor/Bembridge),PO36 8DE,460270.0,85220.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,50.663541553013175,-1.1486148651904486,South East
A726/IOW/97,,Southern Water,Sandown STW (Ventnor/Bembridge),PO36 8DE,460270.0,85220.0,Solent and South Downs,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,50.663541553013175,-1.1486148651904486,South East
A74/S/87,,Southern Water,Portobello STW (Brighton),BN10 7BD,539300.0,101460.0,Solent and South Downs,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.14,Water Industry,Water Industry,,50.79597145410508,-0.02481221964020708,South East
A74/S/87,,Southern Water,Portobello STW (Brighton),BN10 7BD,539300.0,101460.0,Solent and South Downs,Controlled Waters,Fluoranthene,0.1,0.2,Water Industry,Water Industry,,50.79597145410508,-0.02481221964020708,South East
A74/S/87,,Southern Water,Portobello STW (Brighton),BN10 7BD,539300.0,101460.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,50.79597145410508,-0.02481221964020708,South East
A805/K/98,,Southern Water,Ashford STW,TN25 9QB,602020.0,143250.0,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,51.15283805587308,0.8873201093750889,South East
A805/K/98,,Southern Water,Ashford STW,TN25 9QB,602020.0,143250.0,"Kent, South London and East Sussex",Controlled Waters,Fluoranthene,0.1,0.0,Water Industry,Water Industry,,51.15283805587308,0.8873201093750889,South East
A805/K/98,,Southern Water,Ashford STW,TN25 9QB,602020.0,143250.0,"Kent, South London and East Sussex",Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,51.15283805587308,0.8873201093750889,South East
A857/S/P/98,,Southern Water,Bexhill & Hastings STW,TN32 8AY,577300.0,109200.0,Solent and South Downs,Controlled Waters,Fluoranthene,0.1,0.13,Water Industry,Water Industry,,50.85513773720249,0.5176207779836519,South East
A857/S/P/98,,Southern Water,Bexhill & Hastings STW,TN32 8AY,577300.0,109200.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,50.85513773720249,0.5176207779836519,South East
A857/S/P/98,,Southern Water,Bexhill & Hastings STW,TN32 8AY,577300.0,109200.0,Solent and South Downs,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,50.85513773720249,0.5176207779836519,South East
AEECS12290,,Anglian Water,Caister (Great Yarmouth) STW,,654620.0,309850.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.62663561476223,1.7608432729944696,
AEECS12290,,Anglian Water,Caister (Great Yarmouth) STW,,654620.0,309850.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.0,Water Industry,Water Industry,,52.62663561476223,1.7608432729944696,
AEECS12290,,Anglian Water,Caister (Great Yarmouth) STW,,654620.0,309850.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,52.62663561476223,1.7608432729944696,
AEETS12128,,Anglian Water,Cliff Quay(Ipswich) STW,,617200.0,241900.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.1,Water Industry,Water Industry,,52.03294921607046,1.1650600695103228,East of England
AEETS12128,,Anglian Water,Cliff Quay(Ipswich) STW,,617200.0,241900.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.03294921607046,1.1650600695103228,East of England
AEETS12128,,Anglian Water,Cliff Quay(Ipswich) STW,,617200.0,241900.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,52.03294921607046,1.1650600695103228,East of England
AENTS13068,,Anglian Water,Wisbech W.Walton STW,,545800.0,314100.0,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.704938704382336,0.1564924306730247,
AENTS13068,,Anglian Water,Wisbech W.Walton STW,,545800.0,314100.0,Lincolnshire and Northamptonshire,Controlled Waters,Fluoranthene,0.1,0.0,Water Industry,Water Industry,,52.704938704382336,0.1564924306730247,
AENTS13068,,Anglian Water,Wisbech W.Walton STW,,545800.0,314100.0,Lincolnshire and Northamptonshire,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,52.704938704382336,0.1564924306730247,
ANNNF2073,,Anglian Water,Lincoln(Canwick) STW,,499810.0,370880.0,Lincolnshire and Northamptonshire,Controlled Waters,Fluoranthene,0.1,0.11,Water Industry,Water Industry,,53.225598232515246,-0.5063982784808474,East Midlands
ANNNF2073,,Anglian Water,Lincoln(Canwick) STW,,499810.0,370880.0,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,53.225598232515246,-0.5063982784808474,East Midlands
ANNNF2073,,Anglian Water,Lincoln(Canwick) STW,,499810.0,370880.0,Lincolnshire and Northamptonshire,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,53.225598232515246,-0.5063982784808474,East Midlands
AP3634FT,TREATMENT AND PROCESSING (OTHER THAN PACKAGING) OF ONLY VEGETABLE RAW MATERIALS WITH A FINISHED PRODUCT CAPACITY > 300 T/D (OR 600 T/D FOR OPERATIONS LESS THAN 90 CONSECUTIVE DAYS IN ANY YEAR_,Princes Limited,Food Factory Lynn Road Wisbech Lynn Road Wisbech Cambridgeshire,PE13 3DG,546900.0,310500.0,Lincolnshire and Northamptonshire,Wastewater,Cypermethrin,0.005,0.0,Food & Drink,Food & Drink,1.3e-05,52.67230217933072,0.1711552406707043,East of England
AP3634FT,TREATMENT AND PROCESSING (OTHER THAN PACKAGING) OF ONLY VEGETABLE RAW MATERIALS WITH A FINISHED PRODUCT CAPACITY > 300 T/D (OR 600 T/D FOR OPERATIONS LESS THAN 90 CONSECUTIVE DAYS IN ANY YEAR_,Princes Limited,Food Factory Lynn Road Wisbech Lynn Road Wisbech Cambridgeshire,PE13 3DG,546900.0,310500.0,Lincolnshire and Northamptonshire,Wastewater,Heptachlor,0.1,0.0,Food & Drink,Food & Drink,,52.67230217933072,0.1711552406707043,East of England
ASCNF1033,,Anglian Water,Cambridge STW,,548350.0,261540.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.15,Water Industry,Water Industry,,52.23207645870105,0.1708411736842626,East of England
ASCNF1033,,Anglian Water,Cambridge STW,,548350.0,261540.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.23207645870105,0.1708411736842626,East of England
ASCNF1033,,Anglian Water,Cambridge STW,,548350.0,261540.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,52.23207645870105,0.1708411736842626,East of England
ASETS1046,,Anglian Water,Colchester(Haven) STW,,602250.0,223620.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,51.874464238124666,0.9366818210860293,East of England
ASETS1046,,Anglian Water,Colchester(Haven) STW,,602250.0,223620.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.0,Water Industry,Water Industry,,51.874464238124666,0.9366818210860293,East of England
ASETS1046,,Anglian Water,Colchester(Haven) STW,,602250.0,223620.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,51.874464238124666,0.9366818210860293,East of England
AW1NF2460,,Anglian Water,Bedford STW,,508500.0,249600.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.14,Water Industry,Water Industry,,52.134058637941244,-0.41620486681391833,East of England
AW1NF2460,,Anglian Water,Bedford STW,,508500.0,249600.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.134058637941244,-0.41620486681391833,East of England
AW1NF2460,,Anglian Water,Bedford STW,,508500.0,249600.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,52.134058637941244,-0.41620486681391833,East of England
AW2TSE9961-2,,Anglian Water,Chelmsford(Brookend) STW,,584000.0,208200.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.11,Water Industry,Water Industry,,51.74228838586037,0.6637086916015041,East of England
AW2TSE9961-2,,Anglian Water,Chelmsford(Brookend) STW,,584000.0,208200.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,51.74228838586037,0.6637086916015041,East of England
AW2TSE9961-2,,Anglian Water,Chelmsford(Brookend) STW,,584000.0,208200.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,51.74228838586037,0.6637086916015041,East of England
AW3TS519,,Anglian Water,Pyewipe (Grimsby) STW,,528280.0,413140.0,Lincolnshire and Northamptonshire,Controlled Waters,Fluoranthene,0.1,0.14,Water Industry,Water Industry,,53.599134825406814,-0.06300357585157099,
AW3TS519,,Anglian Water,Pyewipe (Grimsby) STW,,528280.0,413140.0,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,53.599134825406814,-0.06300357585157099,
AW3TS519,,Anglian Water,Pyewipe (Grimsby) STW,,528280.0,413140.0,Lincolnshire and Northamptonshire,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,53.599134825406814,-0.06300357585157099,
AW4TF1789,,Anglian Water,Whitlingham(Norwich) STW,,627800.0,307700.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.28,Water Industry,Water Industry,,52.61924889217021,1.363855620576636,East of England
AW4TF1789,,Anglian Water,Whitlingham(Norwich) STW,,627800.0,307700.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.22,Water Industry,Water Industry,,52.61924889217021,1.363855620576636,East of England
AW4TF1789,,Anglian Water,Whitlingham(Norwich) STW,,627800.0,307700.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.61924889217021,1.363855620576636,East of England
AW5NF5178,,Anglian Water,Flag Fen STW,,522140.0,298140.0,Lincolnshire and Northamptonshire,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.17,Water Industry,Water Industry,,52.56738396341251,-0.19938126113462898,East of England
AW5NF5178,,Anglian Water,Flag Fen STW,,522140.0,298140.0,Lincolnshire and Northamptonshire,Controlled Waters,Fluoranthene,0.1,0.21,Water Industry,Water Industry,,52.56738396341251,-0.19938126113462898,East of England
AW5NF5178,,Anglian Water,Flag Fen STW,,522140.0,298140.0,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.56738396341251,-0.19938126113462898,East of England
AW5NF5179,,Anglian Water,Corby STW,,490600.0,288900.0,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.49050019877511,-0.6670770268978701,East Midlands
AW5NF5179,,Anglian Water,Corby STW,,490600.0,288900.0,Lincolnshire and Northamptonshire,Controlled Waters,Fluoranthene,0.1,0.0,Water Industry,Water Industry,,52.49050019877511,-0.6670770268978701,East Midlands
AW5NF5179,,Anglian Water,Corby STW,,490600.0,288900.0,Lincolnshire and Northamptonshire,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,52.49050019877511,-0.6670770268978701,East Midlands
AWCNF10296,,Anglian Water,Cotton Valley STW,,488630.0,241460.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.27,Water Industry,Water Industry,,52.06443452129644,-0.7085359599756176,South East
AWCNF10296,,Anglian Water,Cotton Valley STW,,488630.0,241460.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.22,Water Industry,Water Industry,,52.06443452129644,-0.7085359599756176,South East
AWCNF10296,,Anglian Water,Cotton Valley STW,,488630.0,241460.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.06443452129644,-0.7085359599756176,South East
AWNNF13052,,Anglian Water,Great Billing STW,,483280.0,261550.0,Lincolnshire and Northamptonshire,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.37,Water Industry,Water Industry,,52.2458410921532,-0.7816391496402058,East Midlands
AWNNF13052,,Anglian Water,Great Billing STW,,483280.0,261550.0,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1.0,1.06,Water Industry,Water Industry,,52.2458410921532,-0.7816391496402058,East Midlands
AWNNF13052,,Anglian Water,Great Billing STW,,483280.0,261550.0,Lincolnshire and Northamptonshire,Controlled Waters,Fluoranthene,0.1,0.24,Water Industry,Water Industry,,52.2458410921532,-0.7816391496402058,East Midlands
AWNNF13399,,Anglian Water,Broadholme STW,,494150.0,268750.0,Lincolnshire and Northamptonshire,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.06,Water Industry,Water Industry,,52.30880249617189,-0.6204684010696924,East Midlands
AWNNF13399,,Anglian Water,Broadholme STW,,494150.0,268750.0,Lincolnshire and Northamptonshire,Controlled Waters,Fluoranthene,0.1,0.19,Water Industry,Water Industry,,52.30880249617189,-0.6204684010696924,East Midlands
AWNNF13399,,Anglian Water,Broadholme STW,,494150.0,268750.0,Lincolnshire and Northamptonshire,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,52.30880249617189,-0.6204684010696924,East Midlands
BB3109LT,DISPOSAL OR RECOVERY OF HAZ WASTE WITH CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BLENDING OR MIXING PRIOR TO SUBMISSION TO ANY OF THE OTHER ACTIVITIES LISTED IN THIS SECTION OR IN SECTION 5.1,Envirocom (North West) Ltd,West Midlands Recycling Centre Rufford Street Lye Stourbridge West Midlands,DY9 7DP,391740.0,284490.0,West Midlands,Wastewater,Benzo(a)pyrene,1.0,0.0,Waste Treatment,Metals Recycling,,52.45829512651051,-2.1229890147382027,West Midlands
BB3109LT,DISPOSAL OR RECOVERY OF HAZ WASTE WITH CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BLENDING OR MIXING PRIOR TO SUBMISSION TO ANY OF THE OTHER ACTIVITIES LISTED IN THIS SECTION OR IN SECTION 5.1,Envirocom (North West) Ltd,West Midlands Recycling Centre Rufford Street Lye Stourbridge West Midlands,DY9 7DP,391740.0,284490.0,West Midlands,Wastewater,Cypermethrin,0.005,0.0,Waste Treatment,Metals Recycling,1.3e-05,52.45829512651051,-2.1229890147382027,West Midlands
BB3109LT,DISPOSAL OR RECOVERY OF HAZ WASTE WITH CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BLENDING OR MIXING PRIOR TO SUBMISSION TO ANY OF THE OTHER ACTIVITIES LISTED IN THIS SECTION OR IN SECTION 5.1,Envirocom (North West) Ltd,West Midlands Recycling Centre Rufford Street Lye Stourbridge West Midlands,DY9 7DP,391740.0,284490.0,West Midlands,Wastewater,Fluoranthene,0.1,0.0,Waste Treatment,Metals Recycling,,52.45829512651051,-2.1229890147382027,West Midlands
BB3109LT,DISPOSAL OR RECOVERY OF HAZ WASTE WITH CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BLENDING OR MIXING PRIOR TO SUBMISSION TO ANY OF THE OTHER ACTIVITIES LISTED IN THIS SECTION OR IN SECTION 5.1,Envirocom (North West) Ltd,West Midlands Recycling Centre Rufford Street Lye Stourbridge West Midlands,DY9 7DP,391740.0,284490.0,West Midlands,Wastewater,Heptachlor,0.1,0.0,Waste Treatment,Metals Recycling,,52.45829512651051,-2.1229890147382027,West Midlands
BB3109LT,DISPOSAL OR RECOVERY OF HAZ WASTE WITH CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BLENDING OR MIXING PRIOR TO SUBMISSION TO ANY OF THE OTHER ACTIVITIES LISTED IN THIS SECTION OR IN SECTION 5.1,Envirocom (North West) Ltd,West Midlands Recycling Centre Rufford Street Lye Stourbridge West Midlands,DY9 7DP,391740.0,284490.0,West Midlands,Wastewater,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Waste Treatment,Metals Recycling,,52.45829512651051,-2.1229890147382027,West Midlands
BJ4302IZ,"PAPER, PULP AND BOARD; PRODUCING PAPER/BOARD >20T/D",Hollingsworth and Vose Company Limited,Winchcombe Paper Mill Postlip Mills Winchcombe Cheltenham Gloucestershire,GL54 5BB,400900.0,227100.0,West Midlands,Controlled Waters,Cypermethrin,0.005,0.0,Paper and textiles,Paper & Pulp,1.3e-05,51.94240051368775,-1.9883155764070104,South West
BJ6780IL,"PAPER, PULP AND BOARD; PRODUCING PAPER/BOARD >20T/D",SOFIDEL UK LIMITED,Leicester Paper Mill Waterside Road,LE5 1TZ,462610.0,307790.0,East Midlands,Wastewater,Cypermethrin,0.005,0.0,Paper and textiles,Paper & Pulp,1.3e-05,52.66422018280155,-1.075677927549713,East Midlands
BJ7379IZ,"PAPER, PULP AND BOARD; PRODUCING PAPER/BOARD >20T/D",Kimberly-Clark Limited,Northfleet Mill Crete Hall Road Kent,DA11 9AD,562990.0,174390.0,"Kent, South London and East Sussex",Controlled Waters,Cypermethrin,0.005,0.0,Paper and textiles,Paper & Pulp,1.3e-05,51.4450483500955,0.34399505266785924,South East
BJ7433IQ,"PAPER, PULP AND BOARD; PRODUCING PAPER/BOARD >20T/D",Smurfit Kappa UK Limited,Snodland Paper Mill Mill Street KENT,ME6 5AX,570780.0,161600.0,"Kent, South London and East Sussex",Controlled Waters,Cypermethrin,0.005,0.0793,Paper and textiles,Paper & Pulp,1.3e-05,51.32785729236587,0.44983752235459606,South East
BJ7620ID,"PAPER, PULP AND BOARD; PRODUCING PULP FROM TIMBER ETC",JAMES CROPPER PLC,Burneside Paper Mill Burneside Cumbria,LA9 6PZ,350600.0,495880.0,Cumbria and Lancashire,Wastewater,Cypermethrin,0.005,0.0,Paper and textiles,Paper & Pulp,1.3e-05,54.356043793927604,-2.7616188737668255,North West
BJ8294IM,"PAPER, PULP AND BOARD; PRODUCING PAPER/BOARD >20T/D",Weidmann Whiteley Ltd,POOL PAPER MILL POOL IN WHARFEDALE WEST YORKSHIRE,LS21 1RP,423650.0,445390.0,Yorkshire,Controlled Waters,Cypermethrin,0.005,0.0,Paper and textiles,Paper & Pulp,1.3e-05,53.904137391009975,-1.6415262680338867,Yorkshire and The Humber
BK0205IE,"PAPER, PULP AND BOARD; PRODUCING PAPER/BOARD >20T/D",Essity UK Limited,PRUDHOE MILL PRINCESS WAY NORTHUMBERLAND,NE42 6HE,409470.0,563760.0,North East,Controlled Waters,Cypermethrin,0.005,0.0063,Paper and textiles,Paper & Pulp,1.3e-05,54.968374615253325,-1.853610607877221,North East
BK6785IE,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste (Somerset) Ltd,Walpole Recovery Facility and Landfill Site Pawlett Bridgwater Somerset,TA6 4TF,330890.0,142640.0,Wessex,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,51.178798793009555,-2.9900663196603774,South West
BK6785IE,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste (Somerset) Ltd,Walpole Recovery Facility and Landfill Site Pawlett Bridgwater Somerset,TA6 4TF,330890.0,142640.0,Wessex,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,51.178798793009555,-2.9900663196603774,South West
BK6858ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste Management Limited,Sands Farm Landfill Sand Pit Road Calne Wiltshire,SN11 8TR,401500.0,170900.0,Wessex,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,51.43709554715196,-1.979810203963303,South West
BK6858ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste Management Limited,Sands Farm Landfill Sand Pit Road Calne Wiltshire,SN11 8TR,401500.0,170900.0,Wessex,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,51.43709554715196,-1.979810203963303,South West
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lane Quarry Hazel Lane Hampole Doncaster,DN6 7EX,450100.0,410800.0,Yorkshire,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,53.59139288866498,-1.2445741366386425,Yorkshire and The Humber
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lane Quarry Hazel Lane Hampole Doncaster,DN6 7EX,450100.0,410800.0,Yorkshire,Wastewater,Cypermethrin,0.005,0.0,Landfill,Non Hazardous Landfill,1.3e-05,53.59139288866498,-1.2445741366386425,Yorkshire and The Humber
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lane Quarry Hazel Lane Hampole Doncaster,DN6 7EX,450100.0,410800.0,Yorkshire,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,53.59139288866498,-1.2445741366386425,Yorkshire and The Humber
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lane Quarry Hazel Lane Hampole Doncaster,DN6 7EX,450100.0,410800.0,Yorkshire,Wastewater,Heptachlor,0.1,0.0,Landfill,Non Hazardous Landfill,,53.59139288866498,-1.2445741366386425,Yorkshire and The Humber
BL4940IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Catplant Quarry Ltd,Hazel Lane Quarry Hazel Lane Hampole Doncaster,DN6 7EX,450100.0,410800.0,Yorkshire,Wastewater,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Landfill,Non Hazardous Landfill,,53.59139288866498,-1.2445741366386425,Yorkshire and The Humber
BM6093IS,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Fcc Waste Services (Uk) Limited,Bennett Bank Landfill Thwaite Flat Barrow in Furness Cumbria,LA14 4QH,321500.0,475000.0,Cumbria and Lancashire,Wastewater,Heptachlor,0.1,0.0,Landfill,Non Hazardous Landfill,,54.16477532005344,-3.2038092552016577,North West
BP3530RC,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Harrison Gardner Dyers and Winders Limited,Royds Hall Lane Site Buttershaw Bradford,BD6 2NE,414300.0,429150.0,Yorkshire,Wastewater,Cypermethrin,0.005,0.042,Paper and textiles,Textiles,1.3e-05,53.75851505830772,-1.7845835965070347,Yorkshire and The Humber
BP3731ZS,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Lawton Yarns Limited,Ravens Ing Mills Netherfield Road Dewsbury West Yorkshire,WF13 3JE,422960.0,420450.0,Yorkshire,Wastewater,Cypermethrin,0.005,0.0,Paper and textiles,Textiles,1.3e-05,53.680012549495565,-1.6538768802807502,Yorkshire and The Humber
